Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,The Album,ABBA,1977,243933,79,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Polar Music International AB,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,4
spotify:track:1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,Paramore,2013-04-05,216013,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"pop punk,emo",Fueled By Ramen,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4
spotify:track:5QJuMhGWTUB4t9BqR7ndL3,Make Me Your Queen,What Do You Think About the Car?,Declan McKenna,2017-04-21,221352,53,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.491,0.666,2,-6.42,1,0.0317,0.00146,1.29e-06,0.104,0.26,125.041,4
spotify:track:41P6Tnd8KIHqON0QIydx6a,the perfect pair,Beatopia,beabadoobee,2022-07-15,177533,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,bedroom pop,Dirty Hit,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
spotify:track:16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),The Stranger (Legacy Edition),Billy Joel,1977,210760,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft rock,Columbia/Legacy,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,4
spotify:track:1YxQxV5sKZN1TgVpXl5MLA,Dreamer,Bewitched,Laufey,2023-09-08,210826,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Laufey,0.613,0.146,2,-11.211,1,0.0394,0.954,0.0,0.0857,0.413,117.075,4
spotify:track:0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,Rebel Yell,Billy Idol,1983-11-01,299240,86,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,CAPITOL CATALOG MKT (C92),0.54,0.816,9,-6.197,1,0.0421,0.0177,0.00226,0.276,0.658,85.563,4
spotify:track:4S1VYqwfkLit9mKVY3MXoo,Forever Young,Forever Young,Alphaville,1984,226706,85,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,synthpop,WM Germany,0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803,4
spotify:track:7taXf5odg9xCAZERYfyOkS,Feliz Navidad,The Definite Best,José Feliciano,2001-09-03,182360,54,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"christmas,bolero,villancicos",RCA Records Label,0.485,0.857,2,-7.059,1,0.0442,0.534,0.0,0.347,0.963,148.749,4
spotify:track:3imYkN34og7muZbkSZWLUW,Ms. Poli Sci,Ms. Poli Sci,Paul Russell;Khary,2022-11-11,128703,52,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,alternative hip hop,Boom.Records,0.755,0.562,10,-6.828,0,0.174,0.146,0.0,0.0986,0.527,96.503,4
spotify:track:2R4AlwtrrkMaRKojcTIzmL,For the First Time,This Old Dog,Mac DeMarco,2017-05-05,182306,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"indie,lo-fi indie",Captured Tracks,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,4
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,85,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Epic,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4
spotify:track:1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,THE FIRST TIME,The Kid LAROI,2023-11-10,86983,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
spotify:track:2lXqwlG8za1sWKgHRwEiEC,Passing Through (Can't the Future Just Wait),Passing Through (Can't the Future Just Wait),Kaden MacKay,2021-12-11,193190,64,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Kaden MacKay,0.54,0.151,6,-16.929,0,0.145,0.905,3.25e-06,0.203,0.666,86.434,4
spotify:track:6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),CHROMAKOPIA,"Tyler, The Creator;Lola Young",2024-10-28,278014,85,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,3
spotify:track:7HDq8aEtkBeZq7gfzYjW28,Tweaker,Tweaker,GELO,2025-01-03,189544,68,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,LiAngelo Ball (G3) PS/Def Jam,0.584,0.817,8,-6.504,1,0.383,0.156,0.0,0.0736,0.814,111.242,5
spotify:track:1jJci4qxiYcOHhQR247rEU,Kids,Oracular Spectacular,MGMT,2007-12-14,302840,85,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,indie,Red Ink/Columbia,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,83,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"melodic rap,rap",Republic Records,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,4
spotify:track:0UDmo0CjM1ztHeB6jmfvi4,Literary Nonsense,Literary Nonsense,Trickle,2023-02-23,204711,36,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,vocaloid,Seaside Records,0.396,0.908,11,-3.37,0,0.0593,0.0144,0.0,0.0885,0.728,153.926,4
spotify:track:1Sh15oE0WQQiajIkMG5Ait,Truly.Modern.Love,Truly.Modern.Love.,The Last Royals,2022-10-14,210689,38,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Hauler Music Group,0.572,0.878,2,-4.186,1,0.0441,0.000151,0.00616,0.121,0.437,138.05,4
spotify:track:3aMIgXaB04SzL68n4lMWLL,Tom Tom,Congrats,Holy Fuck,2016-05-27,227720,74,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Round Hill Records,0.615,0.564,1,-7.871,0,0.0406,0.000345,0.927,0.113,0.243,137.077,4
spotify:track:2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),Random Access Memories,Daft Punk;Julian Casablancas,2013-05-20,337560,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"french house,electronic,electro",Columbia,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,4
spotify:track:0NUqi0ps17YpLUC3kgsZq0,DIE TRYING,$ome $exy $ongs 4 U,PARTYNEXTDOOR;Drake;Yebba,2025-02-14,195431,84,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"dark r&b,r&b,trap soul,rap",OVO Sound,0.763,0.531,11,-6.154,1,0.0328,0.146,0.0,0.175,0.665,110.497,4
spotify:track:1BLOVHYYlH4JUHQGcpt75R,Ode To The Mets,The New Abnormal,The Strokes,2020-04-10,351786,78,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"garage rock,indie rock,alternative rock",Cult Records/RCA Records,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4
spotify:track:0sTBOp1hdayTjw6UOyPyi6,Open Hearts,Hurry Up Tomorrow,The Weeknd,2025-01-31,234923,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,XO / Republic Records,0.656,0.753,7,-5.947,0,0.122,0.00353,0.000368,0.199,0.375,123.972,4
spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Vienna,The Stranger (Legacy Edition),Billy Joel,1977,214240,85,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft rock,Columbia/Legacy,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,4
spotify:track:4fPBB44eDH71YohayI4eKV,You Only Live Once,First Impressions Of Earth,The Strokes,2006-01-03,189226,75,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4
spotify:track:70LcF31zb1H0PyJoS1Sx1r,Creep,Pablo Honey,Radiohead,1993-02-22,238640,93,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"art rock,alternative rock",XL Recordings,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4
spotify:track:4btFHqumCO31GksfuBLLv3,Overpass Graffiti,=,Ed Sheeran,2021-10-25,236906,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft pop,Atlantic Records UK,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4
spotify:track:0uI7yAKUf52Cn7y3sYyjiX,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,177666,82,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4
spotify:track:1tuSpba0RXUMubHpAOWlMN,You and I,Petals to Thorns,d4vd,2023-05-26,152551,8,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Darkroom/Interscope Records,0.469,0.909,10,-6.726,0,0.0389,0.135,0.000164,0.453,0.333,90.222,4
spotify:track:726SEjbF3ToEbYbn43gnxl,Nice To Meet You,A Minute...,Myles Smith,2024-11-08,176000,74,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,RCA Records Label,0.762,0.783,5,-5.206,0,0.0387,0.329,0.0,0.0536,0.84,115.091,4
spotify:track:3be9ACTxtcL6Zm4vJRUiPG,blue,blue,yung kai,2024-08-02,214357,82,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,BMG Rights Management (US) LLC,0.746,0.317,4,-11.982,1,0.0342,0.933,0.0186,0.121,0.585,97.49,3
spotify:track:2sajJj5vEZTN0DSq14yFYE,Lose You,musicforthemorningafter,Pete Yorn,2001-03-27,277049,42,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia/Legacy,0.593,0.68,6,-10.669,1,0.0374,0.21,0.234,0.222,0.362,83.14,4
spotify:track:4iOqtRpy3tzsrZVALdD0TU,Seven Day Mile,Dance The Devil,The Frames,1999-06-01,273560,40,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,ZTT Records,0.577,0.244,2,-11.375,1,0.0371,0.254,4.23e-05,0.692,0.376,119.133,4
spotify:track:2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303820,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"art rock,soft rock",Epic/Legacy,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,4
spotify:track:6e3y6sczcHWehxZo528OZ7,Don't Stop Me Now,Hairy Bikers Roadtrip,Queen,2019-11-01,210600,51,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"classic rock,rock,glam rock",UMOD (Universal Music On Demand),0.556,0.767,5,-9.439,1,0.162,0.0558,0.00109,0.59,0.65,156.519,4
spotify:track:456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,Lungs (Deluxe Version),Florence + The Machine,2009,252818,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,baroque pop,Universal-Island Records Ltd.,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,4
spotify:track:7ppPZa3TRUSGKaks9wH7VT,Don't Look Back In Anger,(What's The Story) Morning Glory?,Oasis,1995-10-02,287826,74,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"britpop,madchester",Big Brother Recordings Ltd,0.349,0.917,0,-3.645,1,0.071,0.026,7.25e-06,0.0968,0.206,164.036,4
spotify:track:3QZU5tm5ZIknJIy6T1m75l,Landline,MOTOR FUNCTION,binki,2021-08-13,160329,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,FADER Label,0.505,0.925,5,-3.633,0,0.0601,0.000161,0.135,0.0781,0.605,156.965,4
spotify:track:4ileLT7ldd2uX8bMemWqbm,Life Is Simple in the Moonlight,Angles,The Strokes,2011-03-21,255240,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.515,0.696,6,-5.857,0,0.0313,0.0126,0.000345,0.0916,0.513,134.893,4
spotify:track:709ZIqPHyFOpx2QdjmeWAM,Dracula,Dracula,Tame Impala,2025-09-26,205308,87,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"neo-psychedelic,indie",Columbia,0.415,0.731,3,-3.507,0,0.0586,0.0267,4.58e-05,0.317,0.612,114.837,4
spotify:track:7yHRmaBkHKXKJmS1xMzicZ,Punkrocker (feat. Iggy Pop) - As featured in Superman,Soft Machine,Teddybears;Iggy Pop,2006,246786,71,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"proto-punk,glam rock",Epic,0.552,0.797,2,-6.367,0,0.0295,0.000422,0.655,0.148,0.306,141.859,4
spotify:track:1oPd8gfPWu6zeKQX9flbpk,fall in love with a girl (feat. Beabadoobee),worm food,Cavetown;beabadoobee,2022-11-04,190853,49,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,bedroom pop,Sire,0.684,0.506,10,-8.23,1,0.0292,0.227,3.61e-05,0.0969,0.398,107.056,4
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,If You Can Believe Your Eyes & Ears,The Mamas & The Papas,1966-03,162373,82,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,folk rock,Geffen*,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Måneskin,2021-03-19,173346,86,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,RCA Records Label,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4
spotify:track:2262bWmqomIaJXwCRHr13j,Sailor Song,Sailor Song,Gigi Perez,2024-07-26,211978,88,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Gigi Perez PS/ Island,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4
spotify:track:0zkt8jrAOMvYYaNjopdTtc,Apples,Apples,Rocco,2023-03-29,129166,0,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,BMG Rights Management (US) LLC,0.687,0.517,2,-9.561,1,0.0418,0.419,0.000376,0.0666,0.385,131.8,4
spotify:track:7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,Nice To Each Other,Olivia Dean,2025-05-30,209000,89,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,pop soul,PLG - Capitol,0.761,0.737,0,-6.869,1,0.049,0.406,0.00166,0.364,0.738,131.998,4
spotify:track:2t0wwvR15fc3K1ey8OiOaN,Selfless,The New Abnormal,The Strokes,2020-04-10,222093,81,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:17Z,"garage rock,indie rock,alternative rock",Cult Records/RCA Records,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4
spotify:track:7MZHqgTVTnN6xZGYAcEEAf,Rein Me In (with Olivia Dean),Rein Me In (with Olivia Dean),Sam Fender;Olivia Dean,2025-06-20,339410,87,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:17Z,pop soul,Polydor Records,0.506,0.813,1,-5.639,0,0.0375,0.0491,6.71e-05,0.3,0.578,124.008,4
spotify:track:70MgcT507FGdoDBBLdmsqu,moonlight,moonlight,Dhruv,2020-02-21,159130,51,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:51Z,,Little Worry/RCA Records,0.732,0.502,2,-11.229,1,0.172,0.634,0.00123,0.104,0.565,92.064,4
spotify:track:4wH4dJgrsxONID6KS2tDQM,Maneater,Loose,Nelly Furtado,2006-01-01,258893,86,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:51Z,,Mosley / Geffen,0.796,0.778,6,-4.81,1,0.0397,0.0258,0.000386,0.121,0.789,132.724,4
spotify:track:2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,Miki Matsubara Best Collection,Miki Matsubara,2008,312293,41,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:51Z,"city pop,j-pop",PONY CANYON INC.,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49e-06,0.0789,0.792,108.259,4
spotify:track:7ABWRukVQcXrIrDKDx5Gek,Only Ones Who Know,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,2007-04-24,181480,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino/Warner Records,0.257,0.409,7,-10.828,0,0.0363,0.899,0.00293,0.109,0.0794,145.759,5
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,1977-02-04,257800,92,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"yacht rock,classic rock,soft rock",Rhino/Warner Records,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
spotify:track:1Dp7ASSZVVOPJ85VdLpjOX,Seventeen Going Under,Seventeen Going Under,Sam Fender,2021-07-07,302360,65,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Polydor Records,0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,4
spotify:track:1CZw0Lymzi2Lvy1XZ6rXh5,Oxford Comma,Vampire Weekend,Vampire Weekend,2008-01-27,195733,55,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,baroque pop",XL Recordings,0.692,0.717,0,-4.226,1,0.0498,0.111,0.00123,0.044,0.973,119.902,4
spotify:track:3FtYbEfBqAlGO46NUDQSAt,Electric Feel,Oracular Spectacular,MGMT,2007-12-14,229640,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Red Ink/Columbia,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3
spotify:track:51xBgzcyzojRpqFW2ICQAB,No Cars Go,Neon Bible,Arcade Fire,2007,343626,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie rock,baroque pop",Sony Music CG,0.324,0.772,1,-6.95,1,0.0371,0.000609,0.173,0.12,0.291,135.737,4
spotify:track:5idVbYWHOBsFktyGq9KhkL,Bloodbuzz Ohio,High Violet,The National,2010-05-10,275933,55,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie rock,4AD,0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,4
spotify:track:3B3eOgLJSqPEA0RfboIQVM,Skinny Love,"For Emma, Forever Ago",Bon Iver,2008-02-19,238520,75,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Jagjaguwar,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,4
spotify:track:2uIX8YMNjGMD7441kqyyNU,ocean eyes,Ocean Eyes,Billie Eilish,2016-11-18,200560,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Darkroom,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,4
spotify:track:3xqxETvPg43KWP0HOGiOmu,Something Good,An Awesome Wave,alt-J,2012-09-18,217320,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Canvasback/ATL,0.682,0.581,7,-10.339,1,0.0295,0.714,0.323,0.0802,0.539,108.98,4
spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,AM,Arctic Monkeys,2013-09-09,183956,92,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
spotify:track:3KANrKOFYyAxfjQJHkgBdb,Smile Like You Mean It,Hot Fuss,The Killers,2004,234106,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,alternative rock,Island Records,0.346,0.965,3,-4.255,0,0.146,0.000461,0.012,0.214,0.384,125.043,4
spotify:track:4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Part Of The Light,Ray LaMontagne,2018-05-18,298133,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,RCA Records Label,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4
spotify:track:5ibNaVO251Pb2c0Wdl00gG,Heartbeats,Veneer,José González,2003-07-02,160240,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie folk,Telegram Studios,0.554,0.15,3,-16.746,1,0.0338,0.974,0.735,0.0698,0.314,87.956,4
spotify:track:316r1KLN0bcmpr7TZcMCXT,The Sound,"I like it when you sleep, for you are so beautiful yet so unaware of it",The 1975,2016-02-26,248880,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,The 1975 Artist Deal P/S,0.646,0.938,0,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,4
spotify:track:2YxXuCdbUpil3P7tRjhW1t,Banquet,Silent Alarm,Bloc Party,2005-03-22,196613,66,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie rock,Vice Records/Atlantic,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.255,4
spotify:track:15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World - Live,MTV Unplugged In New York,Nirvana,1994-11-01,261093,80,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"grunge,rock",DGC,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
spotify:track:73M2Vb5MfZh8iGKudkMtlw,Always Like This,I Had The Blues But I Shook Them Loose,Bombay Bicycle Club,2009-01-01,245640,59,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie rock,indie",Universal-Island Records Ltd.,0.659,0.591,1,-6.713,1,0.0313,0.441,0.000861,0.0862,0.707,121.14,4
spotify:track:7FnPuMFgc7YDuwQkGpttr2,Spitting Games,Final Straw,Snow Patrol,2004-01-01,226026,54,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Polydor Records,0.498,0.885,7,-3.922,1,0.0291,0.000518,0.0291,0.574,0.562,145.217,4
spotify:track:3SJWVMRwk5z4Uaff7kGs0d,Spanish Sahara,Total Life Forever,Foals,2010-05-10,409560,54,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Warner Records,0.364,0.565,9,-10.085,0,0.0705,0.0306,0.0369,0.108,0.346,128.222,4
spotify:track:04caEZhAsQKnWqKsMwk9ud,My Number,Holy Fire,Foals,2013-02-08,238853,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Warner Records,0.639,0.715,6,-8.954,0,0.0392,0.0243,0.000552,0.619,0.813,128.072,4
spotify:track:1JZJUcJhRgr0kZnjmeZy9o,Evil Eye,"Right Thoughts, Right Words, Right Action",Franz Ferdinand,2013-08-26,167253,56,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie rock,Domino Recording Co,0.702,0.815,11,-3.289,0,0.0296,0.0148,3.85e-05,0.0486,0.819,110.968,4
spotify:track:2X485T9Z5Ly0xyaghN73ed,Let It Happen,Currents,Tame Impala,2015-07-17,467586,87,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
spotify:track:0rUIff1QHd5zlOBtlHVqd9,Red Eyes,Lost In The Dream,The War On Drugs,2014-03-18,298920,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie rock,Secretly Canadian,0.464,0.814,10,-6.371,1,0.0369,0.00882,0.2,0.162,0.467,161.845,4
spotify:track:2vQQfWTanvD99OeHLAoyhW,From The Ritz To The Rubble,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,2006-01-29,193426,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.216,0.882,11,-5.176,0,0.0439,0.00147,0.0,0.308,0.656,189.286,4
spotify:track:3omXshBamrREltcf24gYDC,First,Hold My Home,Cold War Kids,2014-10-31,200360,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Cold War Kids,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,4
spotify:track:1ZcI6ZPRjKhuF2fhxTCRGD,Young Lion,Modern Vampires of the City,Vampire Weekend,2013-05-13,105360,37,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,baroque pop",XL Recordings,0.273,0.232,10,-11.018,1,0.0396,0.918,0.0249,0.113,0.376,180.314,3
spotify:track:7ajxo1dF0NuNmbac09Beef,Clearest Blue,Every Open Eye (Special Edition),CHVRCHES,2015-09-25,233769,55,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,synthpop,Glassnote - VMG,0.642,0.834,1,-6.083,1,0.0324,0.0173,0.00316,0.0659,0.148,123.026,4
spotify:track:4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Manners,Passion Pit,2009,174760,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Columbia,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,4
